RH50_0deg_O_scan1_2.Analysis-Filter
"BaryCenterX","BaryCenterY","BaryCenterZ","EqDiameter","OrientationPhi","OrientationTheta","Volume3d","Anisotropy","AspectRatio","index"
510.597,872.582,52.715,2.50585,37.4318,46.4543,8.23875,0.950259,0,2751
357.5,1009.45,52.325,1.28017,0,90,1.0985,1,0,2753
668.553,1134.2,84.2001,17.2197,54.5595,158.917,2673.47,0.997834,0,2754
323.31,1151.28,51.74,1.37902,62.6734,68.3825,1.37312,0.937178,0,2755
673.4,817.05,52.325,1.01607,0,90,0.54925,1,0,2763
1248,915.2,52.65,1.16311,45,90,0.823875,1,0,2764
358.8,1008.8,52.65,1.16311,0,90,0.823875,1,0,2768
576.591,18.3152,57.1643,4.99072,43.6175,58.3906,65.0861,0.832277,0,2772
523.9,84.175,52.65,1.01607,90,90,0.54925,1,0,2775
500.85,438.946,57.0308,4.45871,4.87538,102.908,46.4116,0.978629,0,2776
1210.01,474.484,56.4364,6.55905,73.528,152.423,147.748,0.729413,0,2777
219.34,638.329,56.6371,3.88735,30.3608,100.543,30.758,0.943934,0,2779
832.076,867.291,54.2559,2.07362,42.1977,92.4262,4.66862,0.869922,0,2782
480.521,1064.63,53.9842,2.15195,53.5184,54.0006,5.21787,0.926165,0,2785
377,63.05,55.25,1.54269,0,90,1.92237,1,0,2789
1137.5,242.775,53.3,1.01607,90,90,0.54925,1,0,2792
705.25,326.625,53.3,1.01607,90,90,0.54925,1,0,2793
685.792,512.618,85.4614,19.9246,68.2126,105.598,4141.62,0.998819,0,2797
625.95,471.575,53.3,1.01607,90,90,0.54925,1,0,2799
611.673,1030.77,88.2957,20.4137,74.9072,84.9984,4454.14,0.999763,0,2802
298.106,1207.17,74.9314,13.6612,25.4218,69.9447,1334.95,0.943883,0,2804
599.39,176.355,71.5418,14.0757,45.5573,122.675,1460.18,0.984109,0,2805
230.475,175.817,61.3221,6.47675,22.678,136.67,142.256,0.701566,0,2806
534.95,272.025,53.95,1.01607,90,90,0.54925,1,0,2809
787.393,395.742,80.3643,16.8615,61.904,164.595,2510.07,0.997996,0,2810
66.95,452.4,54.275,1.01607,0,90,0.54925,1,0,2811
13.65,517.4,54.925,1.28017,0,90,1.0985,1,0,2812
1272.7,602.55,54.275,1.01607,0,90,0.54925,1,0,2814
1179.39,658.157,54.5675,2.18906,77.063,155.919,5.4925,0.901083,0,2815
1073.8,906.1,54.275,1.01607,0,90,0.54925,1,0,2817
680.36,14.7553,57.3607,10.5723,88.6269,62.2491,618.73,0.972213,0,2820
268.276,183.704,58.0034,4.38722,42.7941,57.852,44.2146,0.913364,0,2823
622.7,485.875,54.925,1.28017,90,90,1.0985,1,0,2826
1050.71,741.962,148.122,17.5642,13.5404,59.4628,2837.15,0.999569,0,2831
648.735,816.307,59.3334,4.73185,27.3212,98.9379,55.4742,0.72546,0,2832
657.039,843.475,57.2251,6.58335,86.9305,68.3168,149.396,0.983067,0,2833
1025.7,997.1,54.925,1.01607,0,90,0.54925,1,0,2836
842.619,64.7349,161.859,19.1769,9.48582,139.012,3692.61,0.999635,0,2841
114.485,343.039,115.158,23.9858,17.1133,80.6403,7225.38,0.986573,0,2845
643.09,514.995,60.4821,6.59141,89.8145,92.7998,149.945,0.976196,0,2846
862.073,608.538,58.2649,3.66682,10.6399,118.476,25.8147,0.757299,0,2847
646.262,819.325,55.4125,1.28017,60,125.264,1.0985,0.828427,0,2853
830.917,846.95,55.6833,1.16311,64.3661,118.503,0.823875,1.08338,0,2855
663.65,871.975,55.25,1.01607,90,90,0.54925,1,0,2856
42.25,888.55,55.9,1.16311,0,90,0.823875,1,0,2857
602.249,1184.79,82.861,23.8535,78.1209,93.0333,7106.47,0.999561,0,2859
751.524,1235.39,56.9936,3.20893,83.7193,178.178,17.3014,0.844913,0,2861
1006.6,226.395,58.5545,4.44105,58.1597,138.114,45.8624,0.892669,0,2862
640.081,225.767,58.1389,2.41937,30.6576,64.0905,7.41487,0.928744,0,2863
1112.02,276.075,58.7833,3.44571,19.8605,120.587,21.4207,0.857536,0,2865
642.85,507.975,55.9,1.01607,90,90,0.54925,1,0,2868
641.983,512.417,56.4633,1.98889,59.5575,57.7377,4.11937,0.643133,0,2869
642.2,528.775,55.9,1.01607,90,90,0.54925,1,0,2870
1261.94,619.609,57.4311,2.86848,36.099,61.3354,12.3581,0.846253,0,2871
1225.25,786.175,55.9,1.01607,90,90,0.54925,1,0,2875
665.325,883.85,59.5625,4.34132,85.9449,77.7989,42.8415,0.972513,0,2876
478.855,926.077,57.6767,2.50585,76.792,63.8329,8.23875,0.946853,0,2877
836.225,1130.78,55.9,1.46543,89.985,166.915,1.64775,1.00001,0,2878
293.8,1186.25,56.55,1.16311,0,90,0.823875,1,0,2880
507.68,1298.1,78.1733,12.8685,24.6205,98.0777,1115.8,0.985954,0,2881
785.75,52.77,58.41,3.24254,74.1838,160.554,17.8506,0.880958,0,2883
529.587,285.837,56.55,1.28017,90,71.565,1.0985,1,0,2887
790.4,427.7,57.2,1.16311,0,90,0.823875,1,0,2889
641.55,526.825,56.55,1.01607,90,90,0.54925,1,0,2893
641.55,555.75,56.875,1.01607,0,90,0.54925,1,0,2895
633.886,851.909,186.353,35.0295,66.7426,99.2705,22506.1,0.997921,0,2896
228.15,601.25,56.875,1.01607,0,90,0.54925,1,0,2897
134.225,764.4,56.875,1.01607,45,180,0.54925,1,0,2899
646.1,821.6,57.2,1.16311,0,90,0.823875,1,0,2900
829.4,847.6,56.55,1.16311,90,90,0.823875,1,0,2901
662.35,874.25,56.55,1.16311,90,90,0.823875,1,0,2902
450.57,933.894,78.9343,13.024,35.5681,125.394,1156.72,0.992948,0,2905
107.538,944.656,65.8094,10.8064,11.731,116.785,660.748,0.813446,0,2906
356.85,988.65,56.875,1.01607,0,90,0.54925,1,0,2908
396.306,1236.27,61.3489,3.66682,36.5889,55.1765,25.8147,0.953956,0,2909
380.389,373.023,59.7071,2.80326,72.8595,131.839,11.5342,0.975939,0,2913
38.8925,618.795,104.718,16.5578,15.8932,67.2474,2376.88,0.997278,0,2914
827.775,847.275,57.2,1.01607,90,45,0.54925,1,0,2918
232.654,1095.95,59.5446,2.44887,83.6114,103.148,7.6895,0.900355,0,2922
738.596,1297.9,145.069,20.3023,39.7151,157.299,4381.64,0.999613,0,2925
564.633,1307.41,66.6688,11.8193,64.4614,69.8205,864.519,0.961781,0,2926
456.4,112.987,58.575,3.0101,80.514,165.827,14.2805,0.931943,0,2927
466.05,140.725,58.175,1.01607,45,90,0.54925,1,0,2928
802.1,483.492,59.475,1.46543,8.40327,89.5215,1.64775,1.00229,0,2931
698.895,700.209,160.746,22.4681,39.6062,114.335,5938.77,0.999641,0,2932
567.593,883.766,59.943,2.97101,41.8971,92.8086,13.7312,0.856011,0,2936
685.1,954.85,58.175,1.01607,0,90,0.54925,1,0,2938
743.477,1303.38,70.5591,12.5381,60.9869,79.2509,1032.04,0.986372,0,2942
1184.5,752.884,61.0755,3.02928,75.8458,54.3957,14.5551,0.912928,0,2950
133.9,765.7,58.825,1.01607,0,90,0.54925,1,0,2951
673.957,909.35,59.2429,1.54269,51.0134,178.13,1.92237,1.00409,0,2953
552.272,1312.9,61.8578,5.99113,68.4411,63.007,112.596,0.883762,0,2958
784.719,23.1811,64.4298,12.3012,82.1045,175.778,974.644,0.914112,0,2959
1003.79,99.3342,99.6654,13.2059,11.3665,106.765,1205.88,0.996018,0,2961
584.87,191.331,60.2333,2.86848,68.2028,101.621,12.3581,0.974642,0,2962
293.608,217.143,62.4124,3.80461,54.8402,176.324,28.8356,0.952,0,2963
1067.83,418.841,86.2151,14.4092,8.7786,93.9281,1566.46,0.990422,0,2969
444.506,579.58,62.422,8.93717,77.1544,92.3854,373.765,0.760277,0,2971
661.05,864.5,60.125,1.84632,75.1276,90,3.2955,1,0,2974
767.65,936.52,59.67,1.37902,60.631,66.4689,1.37312,1.00338,0,2976
296.01,1022.45,59.67,1.37902,44.6272,54.891,1.37312,0.933535,0,2977
435.569,1140.89,61.1687,4.01066,47.4903,155.877,33.7789,0.919632,0,2979
624.193,826.79,245.628,49.1122,66.7697,91.4823,62024.9,0.99577,0,2980
680.141,258.227,62.2877,3.48933,29.2638,51.5656,22.2446,0.884676,0,2981
105.331,306.665,65.7286,7.56976,53.0166,86.0311,227.115,0.878518,0,2983
622.05,485.875,59.8,1.01607,90,90,0.54925,1,0,2987
996.391,684.864,60.0955,2.25972,84.0325,69.3706,6.04175,0.969742,0,2989
1161.55,818.74,60.19,1.37902,69.7659,122.813,1.37312,0.901466,0,2990
1079.03,853.027,61.75,2.18906,48.2494,136.52,5.4925,0.966056,0,2991
797.533,950.121,71.8811,17.1248,71.7328,161.904,2629.53,0.985797,0,2997
128,1050.36,98.9767,9.30892,4.04718,57.9206,422.373,0.999845,0,2998
642.542,1311.43,68.7759,12.3278,68.3919,92.2891,980.96,0.971266,0,2999
817.05,161.2,60.775,1.01607,0,90,0.54925,1,0,3001
514.67,309.53,60.71,1.37902,70.6694,90.8685,1.37312,0.883527,0,3003
480.639,358.511,62.5444,2.86848,15.562,150.445,12.3581,0.956756,0,3004
621.4,644.8,60.775,1.01607,0,90,0.54925,1,0,3008
652.86,841.49,60.45,1.37902,89.9346,71.5102,1.37312,1.00007,0,3011
653.9,845.325,60.45,1.01607,90,90,0.54925,1,0,3012
669.283,897.325,60.6667,1.46543,69.4805,106.996,1.64775,0.769466,0,3013
983.43,1076.52,63.175,4.08534,79.6743,75.3046,35.7012,0.902549,0,3018
431.305,1280.74,62.9893,3.40096,72.8016,71.2196,20.5969,0.890474,0,3021
594.121,356.13,76.1887,18.4247,81.0635,72.2244,3274.9,0.999356,0,3026
186.927,337.329,61.8548,2.53338,75.1106,130.556,8.51337,0.949705,0,3028
587.739,680.781,103.177,22.8381,72.9452,124.243,6237.01,0.999358,0,3031
655.525,844.025,61.1,1.61291,90,90,2.197,1,0,3034
665.6,869.592,61.5333,1.46543,70.7344,126.792,1.64775,0.983688,0,3037
663.65,871.65,61.425,1.46543,90,90,1.64775,1,0,3038
671.45,888.225,61.1,1.01607,90,90,0.54925,1,0,3039
807.081,971.022,63.4478,3.93308,76.4403,157.871,31.8565,0.716916,0,3041
1204.45,1021.98,62.1045,1.79354,55.9133,60.4546,3.02087,0.984181,0,3043
724.858,1274.22,61.9667,1.46543,53.4611,47.1596,1.64775,1.0095,0,3044
541.938,165.262,61.75,1.28017,90,108.435,1.0985,1,0,3046
1083.24,278.468,64.6086,5.20592,89.7778,168.028,73.8741,0.705199,0,3047
1117.08,665.774,65.0807,4.31331,32.248,80.4635,42.0176,0.882567,0,3053
1044.25,780.949,144.439,21.4171,2.29176,136.271,5143.73,0.998697,0,3055
677.95,839.15,62.075,1.01607,0,90,0.54925,1,0,3057
665.693,898.021,62.6786,1.54269,7.30777,146.072,1.92237,0.716378,0,3058
478.508,25.7833,62.8333,1.46543,74.2279,163.021,1.64775,0.909276,0,3061
562.9,112.125,62.4,1.01607,90,90,0.54925,1,0,3062
659.106,213.856,66.989,4.71618,88.3926,109.41,54.925,0.830311,0,3063
1143.34,292.956,65.1446,5.98625,76.4583,99.8127,112.322,0.571727,0,3064
1277.9,407.55,64.35,1.54269,0,90,1.92237,1,0,3066
721.171,522.807,66.922,6.53867,52.4921,115.301,146.375,0.868382,0,3068
1187.23,561.358,64.1186,3.13953,64.6976,140.083,16.2029,0.959098,0,3070
441.708,860.288,65.3742,4.70041,44.2031,98.305,54.3757,0.808703,0,3072
541.017,166.183,63.05,1.16311,89.6559,44.7011,0.823875,1.00005,0,3079
1146.38,344.175,64.025,1.46543,68.956,75.1994,1.64775,0.965111,0,3083
356.85,493.187,63.5375,1.28017,18.435,90,1.0985,1,0,3085
947.192,644.319,65.7479,3.37045,35.281,72.6554,20.0476,0.899467,0,3087
359.1,1093.86,64.775,3.0101,27.205,140.426,14.2805,0.890166,0,3092
776.729,1147.2,139.524,22.4476,25.1389,118.173,5922.56,0.998666,0,3093
597.815,41.7406,82.6222,17.2321,68.7806,94.2902,2679.24,0.995249,0,3094
486.316,480.864,68.4304,15.8299,88.778,161.292,2076.99,0.972991,0,3095
1101.01,681.736,65.8727,3.84051,43.1621,112.103,29.6595,0.770961,0,3098
560.04,845.65,64.22,1.37902,73.4432,82.9871,1.37312,0.932609,0,3102
247,1176.82,63.7,1.01607,90,90,0.54925,1,0,3105
633.084,1283.73,88.0255,14.7994,62.574,91.8963,1697.18,0.998243,0,3106
522.203,18.2309,70.8435,9.22134,61.4799,110.581,410.564,0.841663,0,3108
451.51,35.6919,66.4603,5.78437,74.832,122.187,101.337,0.907039,0,3109
612.95,167.267,64.7833,1.16311,44.1828,91.236,0.823875,1.00226,0,3110
222.047,342.815,66.3241,3.04821,53.1155,90.9097,14.8297,0.948515,0,3112
627.9,486.904,64.9458,1.84632,71.9544,89.3792,3.2955,1.00012,0,3114
992.247,540.93,65.6933,1.98889,62.1971,148.56,4.11937,0.962028,0,3115
522.802,601.836,68.5593,6.3923,16.2619,92.4647,136.763,0.607271,0,3116
334,624,66.025,2.38912,54.1341,61.1747,7.14025,0.967756,0,3117
741.506,842.087,65.0642,3.48933,85.8723,69.6789,22.2446,0.92692,0,3119
597.776,1104.88,104.315,22.4365,71.5691,87.1504,5913.77,0.999546,0,3122
1133.58,1000.1,69.3342,10.1911,73.7829,106.884,554.193,0.912389,0,3123
766.841,1120.59,229.538,31.1711,31.0176,111.016,15858.2,0.999507,0,3125
742.71,1276.74,66.8403,4.37811,76.5082,56.1929,43.94,0.793651,0,3128
172.16,584.065,67.445,4.08534,21.8624,46.1481,35.7012,0.789835,0,3138
1084.3,665.412,67.138,3.9888,71.2671,168.343,33.2296,0.905693,0,3140
275.6,803.156,66.3,1.61291,0,90,2.197,1,0,3143
799.969,834.359,66.1796,3.04821,84.8267,90.2439,14.8297,0.921162,0,3144
659.75,840.45,65.325,1.01607,0,90,0.54925,1,0,3145
803.66,865.15,65.52,1.37902,15.1101,178.329,1.37312,1.01755,0,3146
210.722,873.945,66.6656,3.22582,77.9487,122.095,17.576,0.829535,0,3147
569.384,1028.35,65.8612,2.75804,80.1466,142.315,10.985,0.943242,0,3150
215.699,1089.47,67.3256,2.86848,68.6093,102.18,12.3581,0.91389,0,3151
626.203,128.563,128.686,24.6406,64.6426,97.1834,7833.4,0.999643,0,3153
780.179,313.012,75.2246,6.01538,30.0754,148.091,113.969,0.945111,0,3156
239.72,467.61,66.56,1.37902,54.0977,70.891,1.37312,0.976811,0,3158
179.062,542.573,170.978,22.4466,32.6183,143.139,5921.74,0.999607,0,3161
1166.41,1042.96,68.5812,6.72161,77.7627,46.7937,159.008,0.699133,0,3170
419.941,1077.98,67.1531,2.03214,68.1281,88.4692,4.394,0.986287,0,3171
645.158,690.896,73.5365,13.3615,78.6144,104.013,1248.99,0.982059,0,3179
1087.16,196.462,325.556,26.3644,2.13432,137.423,9595.12,0.994129,0,3188
634.4,502.531,66.95,1.61291,90,90,2.197,1,0,3194
119.409,644.112,68.1353,2.07362,33.1387,124.277,4.66862,0.921257,0,3196
388.7,841.75,67.275,1.01607,0,90,0.54925,1,0,3199
802.425,316.469,69.6312,2.03214,56.2838,103.699,4.394,0.979326,0,3206
518.919,324.806,70.5,3.79249,18.7359,133.292,28.561,0.950615,0,3207
42.9,422.5,68.25,1.16311,0,90,0.823875,1,0,3208
793.269,604.396,150.203,17.9142,17.8319,67.4091,3010.16,0.999439,0,3211
627.425,912.553,156.296,27.5415,68.3955,117.314,10938.6,0.999863,0,3214
927.131,1038.45,68.5016,2.53338,79.6895,109.725,8.51337,0.88372,0,3219
310.229,1060.89,69.7741,2.47769,11.6623,177.826,7.96412,0.966971,0,3220
237.675,1119.79,70.045,5.14721,78.9321,56.9049,71.4025,0.723055,0,3222
993.098,1171.05,71.7844,3.22582,24.3747,177.175,17.576,0.964005,0,3224
627.322,1322.1,67.9611,1.6775,87.9222,105.378,2.47162,0.926311,0,3226
338.404,97.8893,232.195,20.1364,11.4779,130.543,4275.09,0.99915,0,3227
1191.38,308.722,70.1862,2.91036,87.2125,114.925,12.9074,0.932187,0,3229
254.442,396.565,69.9725,2.18906,8.0296,53.8027,5.4925,0.955031,0,3230
655.2,655.2,68.575,1.01607,0,90,0.54925,1,0,3235
1102.4,696.15,68.575,1.01607,0,90,0.54925,1,0,3237
76.6745,918.687,125.255,21.2244,45.3053,87.6703,5006.14,0.99813,0,3239
1150.86,1016.42,69.953,2.97101,22.7836,58.7829,13.7312,0.936502,0,3241
877.5,1084.2,68.25,1.16311,90,90,0.823875,1,0,3242
734.218,330.755,168.361,24.3669,21.8528,57.3826,7575.26,0.999131,0,3245
653.024,657.517,69.9598,2.88957,47.3074,175.262,12.6327,0.641212,0,3251
554.45,793,69.55,1.16311,0,90,0.823875,1,0,3253
578.301,1014.52,70.8178,3.9888,69.5295,135.509,33.2296,0.92855,0,3255
324.856,836.189,70.3444,1.6775,87.5718,79.0028,2.47162,0.981993,0,3261
720.2,931.125,69.55,1.01607,90,90,0.54925,1,0,3263
734.854,1202.73,114.893,21.6389,60.4443,106.389,5305.21,0.998851,0,3264
395.197,1203.82,150.415,21.701,8.19144,78.7295,5351.07,0.998603,0,3265
805.025,527.125,71.625,2.38912,89.4452,122.911,7.14025,0.974799,0,3271
664.467,680.11,75.9658,9.86246,72.081,100.531,502.289,0.939039,0,3273
641.244,1052.68,208.279,40.4628,67.5326,80.8736,34687.1,0.99934,0,3274
661.346,731.997,83.9696,10.702,48.4578,70.1374,641.799,0.961515,0,3275
631.825,1069.54,164.645,32.887,69.8356,77.8006,18624,0.999336,0,3278
1062.47,851.294,72.6844,4.55342,83.0872,148.766,49.4325,0.854511,0,3280
774.15,1070.55,70.525,1.01607,0,90,0.54925,1,0,3284
755.3,39.3972,72.4389,2.11351,30.8109,89.9153,4.94325,1,0,3286
101.26,339.135,84.9394,15.5131,68.8994,80.857,1954.78,0.983562,0,3287
803.4,609.375,70.85,1.01607,90,90,0.54925,1,0,3291
901.288,1092.35,73.3132,3.10365,70.9618,163.013,15.6536,0.921167,0,3298
616.85,1269.92,71.7,2.38912,80.1756,75.663,7.14025,0.90296,0,3300
555.207,1315.27,73.3577,4.57858,39.2166,53.8238,50.2564,0.845774,0,3301
755.95,41.6,71.825,1.01607,0,90,0.54925,1,0,3302
1145.73,376.981,73.1529,2.63797,83.723,102.338,9.61187,0.907121,0,3305
728.049,415.228,109.433,15.9778,14.6607,168.79,2135.76,0.995706,0,3306
662.35,668.2,72.15,1.16311,0,90,0.823875,1,0,3311
784.821,683.962,72.0417,1.84632,73.5119,94.9241,3.2955,0.967746,0,3312
666.25,716.625,71.5,1.01607,90,90,0.54925,1,0,3314
1039.24,823.13,205.409,24.0724,6.50352,97.7379,7303.93,0.999614,0,3316
401.739,1169.03,75.9411,4.5952,88.817,53.0678,50.8056,0.924548,0,3318
363.15,1192.15,73.3214,3.62739,39.2732,110.469,24.9909,0.912302,0,3321
609.05,73.125,72.15,1.28017,90,90,1.0985,1,0,3322
697.923,211.274,74.2725,4.39628,86.0483,100.24,44.4892,0.775219,0,3323
842.4,449.8,72.475,1.01607,0,90,0.54925,1,0,3325
454.181,702.891,73.7148,2.41937,12.3926,56.4076,7.41487,0.895365,0,3328
538.22,1003.72,94.4749,17.465,67.9732,54.1648,2789.37,0.997074,0,3331
271.05,1048.56,73.6667,1.46543,7.57694,89.7716,1.64775,1.00097,0,3333
388.05,57.85,73.125,1.01607,0,90,0.54925,1,0,3334
986.632,209.5,353.641,45.5686,8.09913,89.2778,49544.5,0.986392,0,3338
613.6,427.375,72.8,1.01607,90,90,0.54925,1,0,3340
98.4454,790.876,209.396,27.7124,0.109957,139.17,11143.5,0.99899,0,3348
929.63,1149.07,73.6667,1.98889,73.5962,166.923,4.11937,0.963517,0,3351
542.317,241.196,75.1369,2.80326,69.2224,45.1043,11.5342,0.984967,0,3353
398.856,626.275,74.2625,1.61291,65.7995,151.585,2.197,0.972479,0,3356
844.35,653.9,73.775,1.01607,0,90,0.54925,1,0,3357
731.837,676.464,77.0048,5.13397,72.1843,163.098,70.8532,0.770921,0,3358
611,688.675,73.45,1.01607,90,90,0.54925,1,0,3359
959.039,1086.66,74.8944,1.6775,37.3481,120.435,2.47162,1.05392,0,3366
387.653,417.785,77.4602,3.13953,25.5916,91.8309,16.2029,0.942392,0,3370
973.824,745.478,76.5659,3.20893,87.804,46.6415,17.3014,0.925283,0,3378
552.229,1277.74,74.75,1.84632,64.3175,72.346,3.2955,0.8553,0,3384
433.712,371.637,74.75,1.28017,90,108.435,1.0985,1,0,3387
843.05,653.25,75.725,1.28017,0,90,1.0985,1,0,3390
610.35,692.529,74.9357,1.54269,80.5252,90.4571,1.92237,1.00011,0,3391
1266.11,832.481,79.2381,9.03674,66.6422,128.422,386.397,0.750117,0,3395
680.767,961.567,74.75,1.16311,89.8102,143.143,0.823875,1.56303,0,3396
589.55,1092.97,75.075,1.01607,45,90,0.54925,1,0,3398
810.363,1182.28,77.142,4.03228,64.962,106.771,34.3281,0.976259,0,3399
660.156,719.387,76.1312,1.61291,53.8747,70.0483,2.197,0.948015,0,3410
412.45,810.99,76.39,3.24254,84.1444,174.118,17.8506,0.871542,0,3413
925.275,1154.07,75.725,1.01607,54.7356,135,0.54925,1,0,3416
816.76,1298.09,95.1233,14.3636,31.5339,112.768,1551.63,0.980112,0,3417
437.45,75.192,77.48,2.35809,36.2184,101.378,6.86562,0.912857,0,3418
98.469,413.424,79.3,3.84051,9.92596,53.348,29.6595,0.870256,0,3424
653.358,576.225,76.375,1.46543,72.3995,107.204,1.64775,0.961004,0,3428
639.752,686.209,97.1182,12.5492,56.1795,114.161,1034.79,0.997233,0,3431
385.45,911.95,76.05,1.16311,90,90,0.823875,1,0,3434
204.162,1137.78,77.4429,2.22495,47.9861,154.257,5.76712,0.780737,0,3436
979.81,92.3,77.09,1.37902,58.0237,62.5081,1.37312,1.0926,0,3438
422.744,703.097,78.2437,2.03214,13.093,100.658,4.394,0.955499,0,3447
667.274,853.945,102.926,16.9981,62.449,62.4011,2571.59,0.997821,0,3450
222.035,830.014,80.9618,7.1194,77.0909,178.214,188.942,0.919868,0,3451
923.65,1018.22,76.7,1.01607,90,90,0.54925,1,0,3453
922.814,1020.22,77.5357,1.54269,34.4429,121.809,1.92237,0.521147,0,3454
602.047,253.633,78.6392,4.56184,88.7105,64.5012,49.7071,0.929306,0,3461
606.197,274.861,105.479,35.9657,86.3068,80.769,24359.2,0.996703,0,3462
663,342.55,78,1.16311,0,90,0.823875,1,0,3464
1094.21,415.642,78.52,2.18906,41.767,162.793,5.4925,0.995995,0,3465
1025.51,218.954,80.3852,3.92175,41.2349,149.906,31.5819,0.912629,0,3477
1146.17,398.45,78.2167,1.16311,63.2205,64.9263,0.823875,1.08131,0,3480
648.189,678.596,122.187,27.7258,78.5706,97.1089,11159.7,0.999831,0,3481
417.806,607.317,79.2278,1.6775,52.8329,138.444,2.47162,0.97735,0,3482
835.321,750.594,80.7618,4.99072,84.7562,96.762,65.0861,0.685681,0,3484
743.427,882.47,80.3285,3.46037,26.6289,119.214,21.6954,0.759923,0,3489
885.698,1016.62,81.701,4.25618,48.3037,109.448,40.3699,0.704595,0,3490
925.6,1150.17,78,1.01607,90,90,0.54925,1,0,3491
591.897,1304.76,89.581,13.8086,67.1128,100.274,1378.62,0.982885,0,3494
885.95,36.4,80.6,1.54269,0,90,1.92237,1,0,3495
735.875,85.55,80.45,2.38912,54.0609,47.0496,7.14025,0.986504,0,3496
1161.18,333.612,79.8687,2.03214,89.9325,76.8461,4.394,0.98167,0,3498
930.771,380.371,84.6685,7.42038,26.7419,155.2,213.933,0.803567,0,3500
1250.52,547.142,81.7621,2.58673,12.3756,79.016,9.06262,0.978581,0,3502
619.06,690.43,78.65,1.37902,89.5974,75.3109,1.37312,1.00025,0,3504
606.189,1071.72,115.276,20.4003,71.3037,86.8159,4445.35,0.999417,0,3507
480.344,200.83,83.9626,9.73868,73.7484,99.599,483.615,0.933613,0,3511
761.283,389.939,244.035,25.0437,11.7911,87.8689,8224.19,0.999772,0,3512
1274.65,400.562,80.275,1.28017,17.6088,90,1.0985,1,0,3514
1087.02,479.772,79.4806,2.11351,87.4478,151.828,4.94325,0.9904,0,3516
321.31,755.903,115.15,16.9775,24.0939,137.64,2562.25,0.992571,0,3521
586.036,1023.66,218.756,28.8153,63.2109,79.1466,12527.6,0.999952,0,3522
610.723,1118.72,211.12,49.8932,67.9171,81.8689,65031.2,0.997995,0,3523
405.6,788.612,79.95,1.28017,0,90,1.0985,1,0,3524
121.467,995.731,82.5085,2.91036,76.0498,126.608,12.9074,0.95829,0,3525
1025.92,1120.17,79.625,1.46543,72.5898,82.7686,1.64775,1.03453,0,3526
220.007,483.494,81.5691,3.06691,54.0253,95.9897,15.1044,0.830004,0,3533
882.923,519.947,83.3601,4.12682,9.30073,167.291,36.7997,0.895664,0,3534
1079.99,622.434,81.1614,2.84707,69.3265,144.527,12.0835,0.96794,0,3535
374.725,641.373,82.1364,2.25972,10.0719,140.955,6.04175,0.903013,0,3536
940.875,710.45,81.1687,1.61291,49.9196,99.8546,2.197,0.985752,0,3538
1286.39,736.953,81.271,2.53338,79.9168,138.925,8.51337,0.944156,0,3539
211.9,800.042,80.4917,1.46543,31.0627,91.5276,1.64775,1.00105,0,3541
906.1,1202.5,80.6,1.16311,0,90,0.823875,1,0,3544
887.9,1270.1,80.275,1.01607,0,90,0.54925,1,0,3547
987.35,141.05,80.925,1.01607,0,90,0.54925,1,0,3549
780.66,307.576,81.6381,3.27546,70.8464,144.775,18.3999,0.949647,0,3551
369.104,613.3,84.3,4.34132,40.8707,134.79,42.8415,0.828904,0,3555
495.95,1096.88,80.6,1.01607,90,90,0.54925,1,0,3560
1005.89,1228.24,100.233,9.90541,14.5483,142.09,508.88,0.996689,0,3562
765.7,158.275,81.575,1.28017,90,90,1.0985,1,0,3563
1242.15,401.375,81.575,1.28017,60,144.736,1.0985,1,0,3564
639.275,721.825,81.25,1.01607,90,45,0.54925,1,0,3566
474.912,733.422,82.9305,2.78083,80.0789,48.5471,11.2596,0.9751,0,3567
683.29,830.709,104.935,13.0435,21.1733,114.948,1161.94,0.987671,0,3570
